"@authors","Tomedes, Community translation review: Levsha Localization Studio"
"evt-slaver-slaves-payment-1","Когда мы [заключаем сделку|заканчиваем обговаривать условия|приходим к соглашению], [работорговец|торговец] за веревку оттаскивает [оставшихся|остальных] [рабов|пленников] в клетки."
"evt-slaver-slaves-payment-2","[Рабовладелец|Торговец] [что-то ворчит|клянет меня за насмешку над его ремеслом|жалуется, что я трачу его время,] и [загоняет|возвращает|отправляет] [несчастных|своих] [рабов|пленников] назад, в [их тесные|темные|пропитанные отчаянием] клетки."
"evt-slaver-slaves-payment","[Работорговец расхваливает мой выбор|Я принимаю решение|Я могу выручить по меньшей мере одного из этих несчастных|Я выбираю раба|Я киваю на раба, который мне приглянулся|Работорговца не интересуют мои мотивы — значение имеют лишь мои деньги]. [Теперь нам предстоит договориться о цене|Работорговец с гнусным смешком называет цену|Мне приходится заплатить за свой выбор|Теперь работорговец ждет платы]."
"evt-slaver-trade-yes","После непродолжительных переговоров мы с [работорговцем|торговцем] [приходим к соглашению|заключаем сделку]."
"evt-slaver-trade","Мы с [работорговцем|торговцем] не [приходим к соглашению|не в силах найти компромисс|можем заключить сделку]."
"evt-sprawl-fire-1","$name замирает в ужасе и тихом благоговении."
"evt-sprawl-fire-2","Огонь [окружает меня|смыкается вокруг меня|повсюду]. Я не вижу [пути|возможности] к бегству. Это будет моя последняя запись."
"evt-sprawl-fire","[Мы со всех сторон окружены огнем|Дым такой густой, что видимость ограничивается несколькими футами|Вокруг бушуют огонь и хаос|Вокруг все пылает|Мы окружены пламенем|Мы словно оказываемся в преисподней|Все вокруг горит|Огонь обжигает легкие, когда мы пытаемся вырваться из этого ада|С каждым вздохом раскаленный воздух опаляет горло|Воздух слишком горячий, чтобы дышать, а кожа буквально плавится]. [$name отстает от отряда|Я вдруг понимаю, что $name отстает|Я вижу, как $name спотыкается, но времени нет|$name не успевает за нами и слишком сильно отстает|Краем глаза я вижу, как $name исчезает в дыму|$name вскрикивает, когда нас вдруг разделяет стена огня|$name спотыкается и падает]. [Сквозь рев пламени я слышу, как $he кричит|Кошмар, в котором мы оказываемся, разрывают $his жуткие крики|Я вижу, как $his тело обугливается|$His тело мгновенно охватывает пламя], [но мы ничего не можем сделать, чтобы $his спасти|но попытки $his спасти ни к чему не приведут|но мы не можем $him помочь|но мы не можем прорваться на помощь|но мы вынуждены $his бросить]. [Мы никогда $his не забудем|Пусть $his душа обретет покой|$He был{|а} хорошим другом|Это ужасная потеря|Еще долго после этого мне снится $his смерть|Такой смерти не пожелаешь и злейшему врагу|Мне никогда не забыть $his воплей|Моя беспомощность в этой ситуации еще долго будет меня мучить|Жаль, что мне не удалось спасти $his]."
"evt-stoneCircle-enter","Мы натыкаемся на каменный [мегалит|кромлех], который, [кажется|видимо], построен людьми. Четко видны надписи, [выгравированные на|вырезанные на] каждом камне. Возможно это [своеобразный способ|своеобразный тип|своеобразный вид|некая разновидность] картографии?"
"evt-stoneCircle-init-action","Войти в кромлех"
"evt-stoneCircle-revealCaves-action","Открыть местонахождение пещер"
"evt-stoneCircle-revealNatureRests-action","Открыть местонахождение брошенного лагеря"
"evt-stoneCircle-revealRuins-action","Открыть местонахождение руин"
"evt-stoneCircle-revealSettlements-action","Открыть местонахождение поселения"
"evt-stoneStatue-action","Исследовать"
"evt-stoneStatue-examine-1","Возле статуи я [замечаю|вижу] [несколько|немного] _полезных вещей_, которые, должно быть, туда положили [коренные жители этих земель|люди из соседней деревни]. [Конечно, это их подношения|Наверное, они пытались задобрить богов]."
"evt-stoneStatue-examine","[Я осматриваю загадочную|Я осматриваю занимательную|Я разглядываю странную|Я натыкаюсь на потрясающую] [каменную|гранитную|высеченную из булыжника] [статую|святыню|статуэтку|скульптуру] [высотой более трех метров|, явно рукотворную|, почти полностью заросшую]. [Ужасный лик|Ее холодные глаза|Удивительно выразительные глаза|Причудливое лицо], кажется, [смотрит на|смотрит прямо на|пристально глядит на] нас. [Это вызывает смешанные чувства|Это вызывает дискомфорт], и я решаю поскорее убраться оттуда."
"evt-stoneStatue-loot-action","Исследовать добычу"
"evt-stoneStatue-loot-close-1","$name все еще не может оправиться после встречи с [необычной|таинственной|странной|экстравагантной] статуей."
"evt-stoneStatue-loot-close","[Из найденных подношений|Из подношений] мы берем то, что [пригодится в пути|может быть полезно для нас]."
"evt-superstitious-angry","$name озвучивает мне свои опасения. Не знаю сколько времени пройдет, когда $he согласится с моим решением."
"evt-superstitious-complain","$name, похоже, терзается самой мыслью об [исследовании этого|осквернении это духовного] места. $He предупреждает нас о [том, что не стоит тревожить богов|том, что мы можем навлечь на себя гнев богов]."
"evt-tile-pit","Сбежать не получается."
"evt-tile-river-1","Ценные предметы потеряны."
"evt-tile-river-2","$name идет ко дну."
"evt-tile-river","Вода подхватывает и уносит меня."
"evt-tomb-enter-action","Войти в гробницу"
"evt-tomb-enter","Мы [входим в темную гробницу|вваливаемся в пирамиду]. [Это древнее сооружение, и тут явно давно никто не бывал|Нога человека не ступала сюда сотни лет]. [В центре маленькой камеры стоит каменный саркофаг|В центре комнаты возвышается каменный саркофаг]."
"evt-tomb-init-action","Исследовать гробницу"
"evt-tomb-init","[Небольшая пирамида|Верхушка пирамиды] [едва выглядывает из-под песка|практически полностью занесена песком]. [Должно быть, это какое-то погребальное сооружение|Похоже на последнее пристанище знатной особы], возведенное [древней|давно сгинувшей] цивилизацией. Тесный лаз ведет в кромешную темноту гробницы."
"evt-tomb-leave","Мы [хватаем|забираем|присваиваем] сокровища и [немедленно оставляем это место|убираемся из этого жуткого места]."
"evt-tomb-loot-1","Внутри мы обнаруживаем прекрасно сохранившуюся _мумию_. Вдруг она начинает стонать и устремляется в нашу сторону."
"evt-tomb-loot-2","$name испускает пронзительный крик и почти теряет сознание."
"evt-tomb-loot-action","Открыть саркофаг"
"evt-tomb-loot","[Пыль и мерзкий запах|Запах гнили и разложения|Пыль и смрад] вырываются наружу, когда мы [сдвигаем тяжелую крышку|поднимаем крышку] саркофага."
"evt-tortoise-adult-1","Взрослая черепаха — такая, как у нас, — будет очень полезна для экспедиции. Она [кажется|выглядит] [забавной|доброй|очень красивой|сообразительной|здоровой|очаровательной|явно травоядной] [и|, но] весьма [медленной|равнодушной|неуклюжей|упрямой|мощной|солидной|тяжелой]. Я даю ей имя — $name."
"evt-tortoise-adult-2","Хотя все были огорчены, но мы [хотели|желали] самого лучшего для нашего малыша, поэтому мы отпустили его на волю."
"evt-tortoise-adult-action-1","Отпустить черепаху на волю"
"evt-tortoise-adult-action","Принять черепаху в группу"
"evt-tortoise-adult","Наш малыш растет с [удивительной|поразительной|невероятной] скоростью и теперь уже в силах помогать нам."
"evt-tortoise-hatch","Найденное нами яйцо начинает [дрожать|подрагивать|наклоняться|раскачиваться|трястись|издавать странные звуки], по поверхности скорлупы идут трещины. Что-то внутри [хочет|желает|мечтает|рвется] выйти наружу, и это ему удается через несколько минут. На земле перед нами лежит [милый|новорожденный|маленький] черепашонок."
"evt-trader-barter-1","Кажется, он [находится в отличном настроении|просто обожает нас]; он откидывает покрывало и показывает редкие товары."
"evt-trader-barter","Он [с гордостью представляет|сомневается, но затем все-таки показывает] нам свои товары. Мы не можем вывести его на чистую воду, [но считаем, что у него есть более ценные вещи на продажу|но нам кажется, что он что-то скрывает]."
"evt-trader-enter-action","Приблизиться к торговцу"
"evt-trader-enter","[Торговый караван|Странствующий торговый караван|Бродячий купеческий караван] разбил здесь лагерь. [Необычно|Красочно] одетый торговец предлагает множество [ценных|полезных] товаров: [большинство из них, похоже, раньше принадлежало другим неудачным экспедициям|это целая коллекция потерянных и найденных вещей|все они, несомненно, когда-то принадлежали участникам неудачных экспедиций]."
"evt-trader-leave","[Торговец|Купец], кажется, [волнуется|выжидает], расценивая ваше возможное возвращение как [визит довольных покупателей|продолжение взаимовыгодных отношений|новую возможность продать особые товары|еще одну неудачную экспедицию, устроившую набег на его лагерь|явную угрозу своим запасам|попытку похитить его имущество]."
"evt-trauma-1","$name не покидает ощущение, что стены сдвигаются и хотят раздавить $his."
"evt-trauma-2","$name [пронзительно визжит|сотрясается от ужаса], когда бабочка пролетает [мимо|около $his носа]."
"evt-trauma-3","[$name вздрагивает от волнения|Я замечаю, что $name издает странные звуки|$name начинает потирать руки] всякий раз, когда видит ценные вещи."
"evt-trauma-4","$name периодически демонстрирует иррациональный страх."
"evt-trauma-5","$name периодически ведет себя странно."
"evt-trauma","[$name начинает смотреть на нас с подозрением|$name начинает вести себя странно]."
"evt-treasure-dig-1","[После нескольких часов раскопок|После изнурительных раскопок, о которых еще долго будет напоминать спина,] [мы и впрямь обнаруживаем любопытный артефакт|мы поднимаем на поверхность нечто ценное|наши старания приводят к успеху]."
"evt-treasure-dig-2","[Мы роем несколько часов, но|Даже после целого дня раскопок|Мы работаем несколько изнуряющих часов и ломаем лопату, но] [результат оказывается нулевым|наши поиски не приносят плодов|наши раскопки не дают результата]."
"evt-treasure-dig","[После нескольких часов раскопок|После нескольких изматывающих часов и пары сломанных лопат] [мы обнаруживаем интересный артефакт|мы находим кое-что действительно ценное|наши труды знаменует успех]."
"evt-tutorial-1","Я едва стою на ногах."
"evt-tutorial-finish","Поздравляем, вы завершили обучение. В ходе игры вы еще глубже погрузитесь в созданный нами мир, а мы желаем вам весело провести время за изучением нашего детища. Настало время приключений!"
"evt-tutorial-overburden-1","Нас догоняет кто-то из местных жителей."
"evt-tutorial-overburden-2","$name узнает своего отца. Мужчина беспокоится о своем чаде и настаивает на том, чтобы мы взяли кое-что полезное. У нас нет выбора, поэтому мы забираем все, что он принес."
"evt-tutorial-overburden-3","$name узнает свою мать. Женщина беспокоится о своем чаде и настаивает на том, чтобы мы взяли кое-что полезное. У нас нет выбора, поэтому мы забираем все, что она принесла."
"evt-tutorial-shipReturn-action","Настало время приключений!"
"evt-tutorial-shipReturn","Я наконец-то оказываюсь на корабле, где меня с нетерпением ожидает команда. Думаю, объединившись, мы достигнем успеха в нашей экспедиции. Пора отправляться на настоящую охоту за славой и почетом!"
"evt-tutorial-start-1","Последнее, что я помню, — наш корабль приближается к пункту назначения. Внезапно начинается шторм, и я оказываюсь за бортом. Похоже, кроме меня здесь никого нет."
"evt-tutorial-start-2-action","И что же мне делать?"
"evt-tutorial-start-2","Мне нужно найти способ вернуться на корабль, или попробую поискать помощи где-нибудь еще. Нужно немедленно выдвигаться, если я не хочу умереть в одиночестве."
"evt-tutorial-start-3-action","В путь!"
"evt-tutorialQuit-action","Выйти из обучения"
"evt-tutorialQuit","Возврат в главное меню..."
"evt-tutorialTransition-action","Начать следующий этап обучения"
"evt-tutorialTransition","Итак, следующая экспедиция начинается..."
"evt-unlock-specialWorld-withText-1","[Он делится с нами историей о|Мы узнаем о] [таинственной|далекой|неисследованной] земле, где можно найти _кучу древних святынь_. Но он также предупреждает нас о [невероятных|опасных|смертельных|мощных|невообразимо горячих|коварных|непредсказуемых] гейзерах, служащих для них защитой. Мы делаем отметку на карте нашей следующей экспедиции."
"evt-unlock-specialWorld-withText-2","[Он рассказывает нам о|Мы узнаем о] [таинственной|далекой|неисследованной] земле с [невероятной|очень опасной|смертельно опасной|невообразимой|чудовищной|непредсказуемой] вулканической активностью. Но согласно легенде, _храмы и сокровища_ встречаются там чуть ли не на каждом шагу."
"evt-unlock-specialWorld-withText-3","[Он говорит нам|Мы с удивлением узнаем] о [таинственной|далекой|неисследованной] земле, окруженной [высочайшими|опаснейшими|поистине невероятными|невообразимыми|потрясающими воображение|колоссальными] горами. Там в нерукотворной изоляции все еще обитают _доисторические животные_. Мы с радостью ставим отметку на карте нашей следующей экспедиции."
"evt-unlock-specialWorld-withText-4","[Он говорит|Мы узнаем] о [загадочной|далекой|таинственной] области, где находятся одни из самых [потрясающих|впечатляющих|невероятных|масштабных|удивительных] _кладбищ слонов_. Однако нас предупреждают и о [жестоких|смертоносных|хитроумных] тварях, охраняющих эти земли. Мы отмечаем место на карте для нашей следующей экспедиции."
"evt-unlock-specialWorld-withText","[Он сообщает нам о|Мы узнаем о] [загадочной|неисследованной|таинственной] земле, где, по слухам, обитает редчайший вид _белых тигров_. Мы отмечаем ее координаты для нашей следующей экспедиции."
"evt-useItem-firstAid-1","Впрочем, никто не нуждается в лечении. Мы позволяем себе короткую передышку, после чего двигаемся дальше."
"evt-useItem-firstAid","Мы [устанавливаем|разбиваем|устраиваем] лагерь для ухода за ранеными."
"evt-useItem-mushroom-healing-1","Впрочем, никто не нуждается в лечении. Мы разбираем лагерь и готовимся к следующему этапу нашего похода."
"evt-useItem-mushroom-healing","Мы [устанавливаем|разбиваем|устраиваем] лагерь для сбора грибов."
"evt-useItem-mushroom-status","Мы [устанавливаем|разбиваем|устраиваем] лагерь для более [удобного|быстрого|легкого] сбора грибов."
"evt-village-actions-night-anthropology-1","[Я слушаю сказания старейшин и записываю|Я переношу на бумагу|До поздней ночи я записываю] [ритуалы|обычаи|традиции] и [культуру|язык|историю] этого [уникального|интереснейшего|особенного|экзотического|необычного] [племени|народа]."
"evt-village-actions-night-anthropology-2","С [согласия|разрешения] туземцев я провожу [остаток вечера|несколько часов], [измеряя части их тела|делая эскизы их черт лица и одежды|каталогизируя их наряды]."
"evt-village-actions-night-anthropology-action","Изучить культуру"
"evt-village-actions-night-anthropology","[Этим вечером я трачу много времени на|Я не могу упустить уникальный шанс провести|Не теряя зря времени я провожу] антропологические [исследования|изыскания|эксперименты|анализы]."
"evt-village-actions-night-painting-1","[К счастью, один из жителей деревни соглашается и сидит спокойно|Мы находим добровольца, который мужественно терпит|Один из туземцев охотно принимает наше предложение и не двигается], пока $name [пишет|создает|воплощает в жизнь] портрет местного [старейшины|мужчины|ребенка|воина|шамана|жителя]."
"evt-village-actions-night-painting-2","После недолгих уговоров мы находим туземца, который согласен позировать для портрета. Но вскоре после того, как $name приступает работе, некоторые жители обвиняют нас в [попытке украсть души их друзей|желании унизить их племя] с помощью нашего портрета. $name спешит отказаться от работы, не желая обострения ситуации. От незаконченной картины мы незаметно избавляемся."
"evt-village-actions-night-painting-action","Рисовать туземца"
"evt-village-actions-night-painting","Мы интересуемся, согласен ли кто-нибудь стать натурой для портрета."
"evt-village-beastMaster-action","Повелитель зверей"
"evt-village-beastMaster","Я приветствую _Повелителя зверей_. Этот торговец, по-видимому, скитается в окрестностях в надежде поймать несколько диких животных. Он приветствует меня и показывает своих зверей, запертых в массивных деревянных клетках."
"evt-village-enter-1","Мы возвращаемся в поселение."
"evt-village-enter-2","[Мы входим в деревню туземцев|Сегодня мы входим в деревню|Мы осторожно приближаемся к таинственной деревне|Мы добираемся до деревни туземцев|Этим вечером мы наконец-то входим в деревню]."
"evt-village-enter-3","[Местные жители|Аборигены|Жители|Ее обитатели|Эти люди|Члены местного племени] [оказываются|выглядят|однозначно являются] [хорошо вооруженными и грозными _воинами_|кланом могучих _воинов_ и защитников этих земель|бесстрашными и устрашающими _воинами_|кланом хорошо обученных _воинов_]."
"evt-village-enter-4","[Местные жители|Аборигены|Жители|Ее обитатели|Эти люди|Члены местного племени|Туземцы] [оказываются|выглядят|однозначно являются] [лучшими _следопытами_, которых только знали эти земли|кланом опытных _следопытов_]."
"evt-village-enter-5","[Местные жители|Аборигены|Жители|Ее обитатели|Эти люди|Члены местного племени|Туземцы] [оказываются|выглядят|однозначно являются] [почитателями мира _духов_|_шаманами_|приверженцами определенных _религиозных_ взглядов]."
"evt-village-enter-6","[Мы входим в поселение|Сегодня мы входим в лагерь] племени _кочевников_."
"evt-village-enter-7","[Мы входим в поселение|Мы входим в странный лагерь|Сегодня мы добираемся до лагеря] необычной расы больших _ящеров_."
"evt-village-enter-beastMaster","Мы не единственные гости в этой деревне. Странствующий торговец и самопровозглашенный _Повелитель зверей_ демонстрирует несколько загадочных резных ящиков."
"evt-village-enter-blessingHoly","[$name мгновенно оказывается в центре внимания местных|Как только $name попадается на глаза местным|Едва $name попадает в поле зрения местных жителей], они [начинают кричать|впадают в экстаз], радуясь $his приходу. За считанные секунды нас окружает [толпа, которая успокаивается, лишь когда мы разгружаем ящики|танцующая и поющая толпа]. [Я вижу, что|Выражение на $his лице явно свидетельствует о том, что|Судя по выражению $his лица,|Очевидно, что] [происходящее|ситуация|такое проявление внимания|излишнее внимание к $his персоне] [$him льстит|$his раздражает|приносит $him удовольствие|не приносит $him ни капли удовольствия|выводит $his из себя|$his тревожит и раздражает]."
"evt-village-enter-escortVillager","[Изучая племя, я вижу одну женщину — жену джентльмена, который поручил мне _сопроводить ее в Лондон_.|Когда мы подходим к деревне, нас встречает местная жительница. Она говорит, что ее зовут $name. Оказывается, именно эту женщину мне поручил _сопроводить в Лондон_ ее муж.] Без лишних слов она охотно присоединяется к нам и устраивает нам экскурсию по деревне."
"evt-village-enter-food","[В воздухе витают потрясающие ароматы|По запаху я понимаю, что они только что приготовили еду]. Жители деревни любезно приглашают нас присоединиться к обеду."
"evt-village-enter-idol","[Когда мы прибываем в деревню, туземцы заняты украшением необычного идола в центре поселения|Войдя в деревню, мы видим местных жителей, которые танцуют вокруг загадочного _идола_, распевая песни|Вся деревня стоит, склонив головы, перед загадочным _идолом_|Я понимаю, что мы застали местных жителей в момент отправления какого-то ритуала]. [Разгружая ящики, мы стараемся не мешать проведению обряда|Надеюсь, они не решат, что мы пытаемся помешать их обряду|Пока отряд разгружается, я с интересом наблюдаю за обрядом]."
"evt-village-enter-konrad","Мужчина в британской офицерской форме приветствует нас в своем поселении. [Он вполне может быть дезертиром, которого мы ищем.|Я сразу понимаю, что он дезертир, которого мы ищем]. Он представляется _лейтенантом Конрадом_. [Над поселением сгущается необычное гнетущее напряжение|Туземцы явно нервничают, находясь рядом с этим человеком|_Лейтенант Конрад_ буквально источает ауру жестокой диктатуры|Я чувствую, что жители поселения не поддерживают беглого офицера|Манера обращения с туземцами говорит о том, что правит он железной рукой]."
"evt-village-enter-neutral","[Туземцы наблюдают за нами с любопытством, пока мы подходим к их домам.|Когда мы прибываем, в деревне кипит жизнь, но никто не обращает на нас внимания.] [Нам позволяют свободно передвигаться, словно наше прибытие — это обычное явление|Мы свободно перемещаемся по деревне и знакомимся с ее жителями]."
"evt-village-enter-presents","Туземцы в явном восторге от нашего прибытия. Они дружелюбно приветствуют нас и даже предлагают подарки."
"evt-village-enter-requestPresents-1","Они принимают наши дары и искренне приветствуют нас."
"evt-village-enter-requestPresents-2","Один из местных немедленно забирает у нас пару вещиц. Я пытаюсь объяснить, что они нам нужны. [Вскоре|По непонятным причинам|Разговор получается довольно эмоциональным, и вскоре] ситуация накаляется. Нам приходится уйти, чтобы не спровоцировать самых разгоряченных жителей."
"evt-village-enter-requestPresents-3","Я здесь не для того, чтобы одаривать туземцев. Жители деревни наблюдают за нами из их хижин, пока мы собираемся и быстро покидаем это место."
"evt-village-enter-requestPresents","Туземцы с подозрением относятся к нашему прибытию. Кажется разумным успокоить их парочкой подарков."
"evt-village-enter-slave-1","[Я знаю, что это будет правильно|Я с радостью исполняю $his желание|Всем своим сердцем я ненавижу рабство, поэтому думаю недолго|Решение дается легко|Я поступаю так, как поступил бы всякий]. Я говорю, что [$name может покинуть отряд и вернуться к своему народу|раб мне больше не нужен и $name может идти|$name может уходить|$name может идти куда пожелает]."
"evt-village-enter-slave-2","$He [вне себя от радости|со сдержанным достоинством|в безумной радости|радостно|со слезами на глазах] благодарит меня и [растворяется в толпе счастливых туземцев|уходит в деревню, чтобы воссоединиться со своей семьей|исчезает в одной из хижин]."
"evt-village-enter-slave-3","$He [не верит своим ушам|ценит мою широту взглядов|с радостью выслушивает мое решение]. $He [благодарит меня и|говорит, что видит во мне что-то такое, чего $him не удавалось увидеть раньше, и] _решает остаться_ [в экспедиции|со мной как свободный человек|в отряде, но на своих условиях]."
"evt-village-enter-slave-4","[Этот раб обошелся мне в круглую сумму|$He принадлежит мне на законных основаниях], и [я не собираюсь $his отпускать|не вижу причин $his отпускать|не могу позволить себе $his отпустить, не окупив затрат]. [Я говорю|Я недвусмысленно сообщаю], что [$name останется со мной|$name останется в рабстве|$name еще не скоро увидит свободу|$name еще предстоит мне послужить|$name не может остаться в деревне]. [Вполне ожидаемо, что|Я с разочарованием вижу, что|Очевидно,|Увы,|Я понимаю, что] $him и [жителям деревни|$his племени|$his народу] мое решение [приходится не по душе|глубоко противно|не по нраву|совсем не нравится]."
"evt-village-enter-slave-action-1","Отклонить просьбу"
"evt-village-enter-slave-action","Освободить героя $name"
"evt-village-enter-slave","[Когда мы приближаемся к деревне|Когда впереди показывается деревня|Когда мы прибываем в деревню], $name [выражает|высказывает] [желание|намерение] [вернуться к своему племени|встретиться со своим племенем|повидаться со своим племенем]. $He [умоляет|просит|требует|хочет], чтобы $his [отпустили|освободили|отпустили на волю|сделали свободным человеком] и чтобы $him позволили [воссоединиться со своим народом|вернуться в родную деревню|вернуться к своей семье|вернуться к прежней жизни]."
"evt-village-enter-whatDoWeWant-1","[Я пытаюсь объяснить|Я говорю], что [нам бы хотелось найти|мы ищем|мы хотим|мы рассчитываем на|мы надеемся на|мы не теряем надежды на] [место для ночлега|хижину, в которой можно переночевать|теплый костер|теплую компанию] после [проведенных в глуши дней|наших недавних приключений]. $name [соглашается|кивает|жмет мне руку|подзывает нас|выкрикивает что-то остальным] и [приглашает нас в деревню|ведет нас в поселение|показывает нам, как устроена деревня]."
"evt-village-enter-whatDoWeWant-2","[Я пытаюсь объяснить|Я говорю], что [мы мечтаем о том, что|мы уповаем на то, что|мы уверены, что|мы рассчитываем на то, что|мы отчаянно надеемся на то, что|мы не теряем надежды, что] [кто-нибудь присоединится к нашему отряду|наш отряд пополнится новыми лицами|кто-нибудь из местных согласится показать нам эти края|кто-нибудь юный и предприимчивый захочет пойти с нами|кто-нибудь, кто хорошо знает местность, захочет присоединиться к нашей авантюре]. $name [соглашается|кивает|жмет мне руку|подзывает нас|выкрикивает что-то остальным] и [приглашает нас в деревню|ведет нас в поселение|показывает нам, как устроена деревня|представляет нас своему народу]."
"evt-village-enter-whatDoWeWant-3","[Я пытаюсь объяснить|Я говорю], что [мы пришли сюда|мы пришли в эти земли][, чтобы найти|в надежде отыскать|в надежде найти] [сокровища давно забытых храмов|древние амулеты и, возможно, пару-тройку сундуков с золотом|артефакты, представляющие огромную ценность для наших ученых|легендарную золотую пирамиду]. [По какой-то причине|К сожалению,] $name встречает наши слова без должного энтузиазма. Вскоре между жителями деревни разгорается жаркий и громкий спор. Мы не вполне понимаем, о чем идет речь, но я чувствую, что нам пора."
"evt-village-enter-whatDoWeWant-4","$name одаривает нас понимающей улыбкой и вручает мне старую карту региона. $He обещает помочь и в других аспектах и провожает нас до деревни."
"evt-village-enter-whatDoWeWant-action-1","Сокровища"
"evt-village-enter-whatDoWeWant-action","Вербовка и торговля"
"evt-village-enter-whatDoWeWant","Один из туземцев [владеет нашим языком|свободно говорит на нашем языке] и сообщает, что $his зовут $name. [Английскому $him его обучили местные миссионеры|$Him приходилось бывать в Англии до возвращения в родные края|$He утверждает, что о нашем прибытии $him сообщили духи]. [Изъясняясь на отличном английском,|Вежливо, но настойчиво|По-хозяйски копаясь в наших ящиках,|Оглядывая наш отряд,|Быстро осмотрев наше снаряжение,] $he спрашивает, [что нам нужно в $his деревне|зачем мы пришли|что нам нужно от $his народа|зачем мы пришли в их дом|что мы делаем в их деревне]."
"evt-village-enter","Мне много дней не встречалось ни единой живой души, и я искренне радуюсь при виде людей."
"evt-village-familyAmulet-action","Вернуть амулет"
"evt-village-familyAmulet","Я возвращаю амулет молодой женщине, она берет его, не сказав ни слова, но я читаю благодарность в ее глазах."
"evt-village-init-action","Войти в деревню"
"evt-village-leave-1","Я [собираю вещи|собираюсь] и [ухожу|выдвигаюсь в путь]. Интересно, когда я снова увижу людей."
"evt-village-leave-2","$name [облегченно выдыхает, когда мы покидаем туземцев|не скрывает радости, когда мы покидаем туземцев]."
"evt-village-leave-3","$name слегка задерживается, улаживая незаконченные дела с жителями деревни. Однако, $he догоняет нас [до того, как мы успеваем далеко уйти|в тот же день]."
"evt-village-leave-4","[Местные жители настороженно смотрят мне в спину|Местные жители благодарят своих богов], когда я покидаю деревню. На следующий день [меня преследует неприятное ощущение, что за мной наблюдают|я замечаю туземного воина, который крадется за мной на безопасном расстоянии]."
