"@authors","Maschinen-Mensch, Dennis Kogel, Luke Openshaw, Tristan Dahl"
"evt-sanity-helpNative-2","While [sitting|gathered|huddled] around the campfire we heard what sounded like a _fight_ coming from nearby. A young native was striving to fend off a [hideous beast|wild creature|ferocious animal]."
"evt-sanity-helpNative-death-action","Do nothing"
"evt-sanity-helpNative-death","Without the use of medical supplies [there was nothing we could do|we could do naught to help]. The shaking soon stopped."
"evt-sanity-helpNative-heal-firstAid-1","The native was indebted to us and offered to join our trek."
"evt-sanity-helpNative-heal-firstAid-2","He thanked us but declined any further help before walking off into the darkness."
"evt-sanity-helpNative-heal-firstAid-action","Use first aid kit"
"evt-sanity-helpNative-heal-firstAid","[Luckily for the injured native|Thankfully|Fortunately], we had [supplies|suitable provisions|medicine] that we used to disinfect the wound and lower the fever."
"evt-sanity-helpNative-heal-mushroom-1","The native was indebted to us and insisted on joining our trek."
"evt-sanity-helpNative-heal-mushroom-2","The young native was most appreciative, but declined any further assistance and left our camp forthwith."
"evt-sanity-helpNative-heal-mushroom-action","Use healing mushroom"
"evt-sanity-helpNative-heal-mushroom","We [managed to get|helped] the native to [consume|swallow] the mushroom piece by piece. It lowered the fever and stopped the wound from secreting more pus."
"evt-sanity-helpNative-recruit-animalHandler-1","We could use the skills of an animal handler, so welcomed them to our trek."
"evt-sanity-helpNative-recruit-animalHandler-2","We were grateful for the offer, but could not accommodate the animal handler in our trek."
"evt-sanity-helpNative-recruit-animalHandler-action","Recruit animal handler"
"evt-sanity-helpNative-recruit-animalHandler","[A native animal handler|An experienced animal handler|An animal handler|An assured animal handler|A native animal handler born of these lands] offered to join our expedition."
"evt-sanity-helpNative-recruit-scout-1","We could surely use a [resourceful scout|scout|expert scout|scout of such skill] and welcomed them warmly to our trek."
"evt-sanity-helpNative-recruit-scout-2","We were grateful for the offer, but could not accommodate the scout in our number."
"evt-sanity-helpNative-recruit-scout-action","Recruit native scout"
"evt-sanity-helpNative-recruit-scout","A native scout offered to join our expedition."
"evt-sanity-helpNative-recruit-shaman-1","We could use another helping hand and welcomed the shaman to our team."
"evt-sanity-helpNative-recruit-shaman-2","We were grateful for the offer, but could not accommodate the shaman in our trek."
"evt-sanity-helpNative-recruit-shaman-action","Recruit native shaman"
"evt-sanity-helpNative-recruit-shaman","[A shaman|An experienced shaman|A shamanic fellow|An assured shaman|A shaman born of these lands|A native shaman] offered to join our expedition."
"evt-sanity-helpNative-recruit-warrior-1","We could use the [warrior|skilled fighter|combat focussed fellow|assured warrior|warrior forged in these lands|a passionate native warrior|additional muscle] and welcomed the warrior to our trek."
"evt-sanity-helpNative-recruit-warrior-2","We were grateful for the offer, but could not accommodate the warrior to our trek."
"evt-sanity-helpNative-recruit-warrior-action","Recruit native warrior"
"evt-sanity-helpNative-recruit-warrior","A native warrior offered to join our expedition."
"evt-sanity-jungleRot","The constant strain on our minds had resulted in a neglect of personal hygiene. $name was suffering from a [disgusting|debilitating|nasty] case of [jungle rot on $his feet|swamp foot], which caused $him excruciating pain while travelling. [I considered waiting for a few days|I mulled over the option of a days convalescence for $name|Maybe waiting until the wound had cured would be shrewder on my part]."
"evt-sanity-kleptomania-conflict-1","I informed $name that $his accusations were unfounded. This did not sit well with $him and $he was furious afterwards."
"evt-sanity-kleptomania-conflict-2","$name of stealing a personal item. I had to do something before the situation escalated."
"evt-sanity-kleptomania-conflict-3","We searched through the personal belongings of $name and [to my dismay, found the stolen property|did indeed find the stolen goods], which we returned to the rightful owner. $name [was agitated that $he had been caught|insisted that someone had planted them on $his person] and was furious about the whole situation."
"evt-sanity-kleptomania-conflict-action-1","Search $name"
"evt-sanity-kleptomania-conflict-action","Rebuke $name"
"evt-sanity-kleptomania-conflict","[I became aware of an|There was an] argument [amongst|between] two [members of our trek|of our trek comrades]. $name [was furious|out of $his mind] and [accused|blamed]"
"evt-sanity-kleptomania-stealItem","[During a standard inspection of our goods|As I checked on our supplies] I [noticed|observed|became aware] that [something had gone missing|something was amiss]. [I could have sworn it was there the other day|I could not shake off the feeling that it had been stolen by a member of our trek]."
"evt-sanity-lovecraft-racist","Tonight I [decided to have a conversation|had a discussion|started a debate] with $name. We spoke at length about the purpose of preserving race and culture and [how important it is to maintain a strong segregation of the colours|the progressive mind of the white man|the impurity of the dark skinned]. [After many hours|After a long evening by the fire] $he seemed to agree with me [that cultural degeneration and the mixing of different races was something to be avoided|on the fact that humans of Negro heritage were degraded and ignorant|that the white culture was the comparative pinnacle of civilisation]."
"evt-sanity-mummy-1","$name started behaving strangely."
"evt-sanity-mummy-2","This night we witnessed an occurrence of unspeakable horror. With a frightful moan and crash one of our mummified samples smashed out from it's crate. It twitched and shambled towards us with a sinister menace."
"evt-sanity-mummy-3","This night we suffered a fright of considerable measure. With a loud crash one of our crates containing a mummy suddenly began to move. The mummy started to twitch and limp towards us."
"evt-sanity-mummy","I could swear I [saw something pass by|heard faint whispering coming from] the crate with the [mummified corpse|mummy] we had [obtained earlier|retrieved prior|found a few days ago]. [It was as if a malign force was seeping from it|It felt like an old, forgotten evil radiated from it|This thing was cursed, and so would we be if we retained it in our possession]."
"evt-sanity-nativeBond","[I could see that|I saw that|I recognised that|After staying with us for a while] $name [had started to appreciate $his time with the trek|had grown to know me a lot better|started to trust my instincts|was pleased to be part of the expedition]. [$He sincerely endorsed my leadership,|$He seemed to be willing to stay with me,] [so I revealed the plans of my forthcoming expeditions|and likewise I expressed my respect of $his talents]."
"evt-sanity-nativeGhosts-1","We accepted their plea and vowed to hunt down their killers. They seemed grateful and told us about the _location of a cave_. Afterwards they disappeared into the night whence they came."
"evt-sanity-nativeGhosts-2","I could not expose our trek to such hazardous endeavours. The spirits looked disappointed in my decision and vanished into the darkness."
"evt-sanity-nativeGhosts-action","Accept quest"
"evt-sanity-nativeGhosts","[Tonight we had a paranormal incident|This night we had a supernatural occurrence]. The [ghosts|spirits] of _dead natives_ [appeared to us|approached us|materialised in front of us]. They [told us they had been killed|mourned about their deaths, caused] by unnatural monsters that were breeding in a nearby cave. If we would [kill the monsters|avenge them and hunt down the monsters] they promised that we would find a worthwhile magical reward on their corpses."
"evt-sanity-nativeVisit-1","$name [gazed at the strangers with mistrust as $he carefully reached for $his weapon|was visibly agitated by their presence and looked upon them with caution]."
"evt-sanity-nativeVisit-2","$name [glowered at me with narrow eyes|nervously leaned towards me]. $He whispered that [the strangers were here to kill us|natives were spies of a hostile tribe|they were obviously plotting against us], and we should [send them away|despatch of them stealthily and forthwith|not let them join our campfire|not trust them]."
"evt-sanity-nativeVisit-invite-1","$name's abhorrence for the natives was [hard to overlook|rather blatant|obvious]. $He sat [down far away from the campfire|as far away from the natives as $he could] for the remainder of the parley."
"evt-sanity-nativeVisit-invite-2","After some negotiation one of them was indeed willing to join our trek."
"evt-sanity-nativeVisit-invite-action","Invite them to the camp"
"evt-sanity-nativeVisit-invite","We invited them to join us. They gladly accepted and set down, sharing stories by the warming fire."
"evt-sanity-nativeVisit-sendAway-1","[We could not trust some unknown natives in this region|Trusting them was a risk I was not willing to take]. Without [further ado|a second glance] they left and were quickly swallowed by the night."
"evt-sanity-nativeVisit-sendAway-action","Send them away"
"evt-sanity-nativeVisit-sendAway","I told $name to send them away."
"evt-sanity-nativeVisit","[We heard something rustle the bushes nearby|Strangers emerged seemingly from out of nowhere|Unexpected visitors arrived]. [We were surprised to see|We were approached by] natives, [dressed in animal pelts|almost entirely nude|painted in bright colours|wrapped in robes|wearing full warrior garb]."
"evt-sanity-nightmare-1","I tried to ignore the incessant screaming, but the disruption denied any of us a chance to recover from our trek."
"evt-sanity-nightmare-2","$name was unimpressed with my decision and seemed to resent the lack of sleep I had apparently caused $him."
"evt-sanity-nightmare-3","I woke $name and [asked|told] $him to sleep a short distance away from our camp."
"evt-sanity-nightmare-4","The distance drowned out $his screams and we were finally able to [sleep deeply|get a few hours peace|catch up on the sleep we had lost]."
"evt-sanity-nightmare-5","Alas something had happened to $him while $he slept alone in the wilderness. [There was no sign of $him the next morning|$He was gone|$He had disappeared without trace by morning]."
"evt-sanity-nightmare-action","Separate"
"evt-sanity-nightmare","$name's mental condition had [gotten the better of $him|won the upper hand]. $He [suffered from|was the victim of] nightmares that caused $him to scream and shout [in|throughout] the night."
"evt-sanity-paranoid-racist-1","[Allegedly $name was|$name was accused of being] [a cannibal that would kill us in our sleep and eat our flesh|a traitor to our cause who served some depraved culture|A spy for a hostile native tribe]. After a while we were able to calm the situation down, [but it had been very stressful for the whole group|but the mood was spoiled and everyone was on edge|but the two did their best to avoid each other for the remainder of the expedition]."
"evt-sanity-paranoid-racist","[There was an incident with $name|$name lost $his composure|$name started behaving rather peculiar|$name startled the group]."
"evt-sanity-paranoid-rope-1","We tackled $name to the ground and had to use considerable force to restrain $him."
"evt-sanity-paranoid-rope-2","We wrestled $name to the ground and had to use force to restrain $him appropriately."
"evt-sanity-paranoid-rope-3","$name was unlucky and had a chunk of flesh bitten out of $his [leg|arm|hand|neck] in the process."
"evt-sanity-paranoid-rope-4","Thankfully we had rope that we could use to tie $name down before anyone else was hurt. [$Name apologised profusely and said that he had no recollection of the incident|$Name muttered in an otherworldly tongue as $he wept|$Name spoke of eldritch voices commanding his despicable actions|$Name claimed to have been sleepwalking and could recall naught of the scuffle]."
"evt-sanity-paranoid-rope-action-1","Tie down $name"
"evt-sanity-paranoid-rope-action","Tackle $name"
"evt-sanity-paranoid-rope","We awoke to a commotion this night and found $name [strangling|throttling|choking|suffocating] one of our other trek members."
"evt-sanity-paranoid","[There was an incident with $name|$name lost $his composure|$name started behaving rather peculiarly|$name startled the group]. [$He was very upset and accused the others of conspiring against $him|$He was scared and insisted that $he had seen something unnatural moving in the shadows|$He recoiled and started screaming like a madman, accusing the others’ of poisoning the rations|$He babbled continuously about being spied upon, and soon started screaming hysterically]. [Soon after I was able to calm $him down|I managed to talk some sense into $him|I was able to calm $him down], [but the situation had been very stressful|but the mood was spoiled and everyone was on the edge]."
"evt-sanity-positive-acknowledge","$name [came over and sat next to me by the fire|approached me]. $He told me about [how much $he relished our expedition|$his experiences of these last few days] and [agreed|vowed|promised|swore an oath] to [follow my lead|stay by my side|support my decisions], [no matter what happened|whatever the circumstances|no matter what the coming days would hold for us]."
"evt-sanity-positive-animalHandler-1","$name was fond of this attention."
"evt-sanity-positive-animalHandler","I could tell that $name really [loved|cared about|had an affinity with|was fascinated by] animals. $He [felt calm|at peace|at one with them|felt deep satisfaction|was happy] whenever $he could [teach a small trick|tend to animal grooming|assure their contentment|pet an animal]."
"evt-sanity-positive-cook","$name served a special treat today. Ever [the improviser|inventive chef] $he had collected an array of herbs and combined them into one of the most unusual and [delicious|exquisite] soups that I have ever savoured. That night I had the soundest sleep in quite some time. [Nevertheless, the problem was that|Alas,|Unfortunately] $he did not recall which herbs $he had combined."
"evt-sanity-positive-fame-stars-1","$name [shook $his head at my strange behaviour|mimicked my mannerisms, perhaps in jest or respect|nodded approvingly and gestured to some stars while telling me their names]."
"evt-sanity-positive-fame-stars-2","$name frowned upon my activity and warned of human arrogance when studying such things which should rather remain unknown."
"evt-sanity-positive-fame-stars","Forgoing sleep, I carefully noted the position of stars in this [strange|unique|special|fantastic|quite remarkable|truly fascinating|otherworldly|exquisite] night sky. I noticed one especially peculiar [bright star|star formation|star cluster|pattern|constellation]. I'm sure somebody in the Western world would appreciate this information."
"evt-sanity-positive-flavor-camp-1","$name [split off from the group and ate alone|sat alone, far away from the campfire|ostracised themselves from the team|sought solitude away from the trek team], [apparently upset about something|mumbling bitterly about something or other|clearly out of sorts]."
"evt-sanity-positive-flavor-camp-2","$name [gazed into the night sky|mumbled incoherently at the stars|appeared lost in thought]."
"evt-sanity-positive-flavor-camp-3","[$name quietly whispered a prayer|I overheard $name praying for the expeditions wellbeing|Before we went to bed $name stood by the fire and uttered a prayer]."
"evt-sanity-positive-flavor-camp-4","$name [was clearly scared and huddled nearby the fire|monitored $his surroundings with fearfully wide eyes, as if a wild animal would pounce and devour $him imminently|seemed irrationally on edge for some reason]."
"evt-sanity-positive-flavor-camp-5","$name [cleaned his weapon and equipment|stood just outside the bloom of the campfire and watched the surrounding darkness|patrolled the area with $his weapon at the ready]."
"evt-sanity-positive-flavor-camp","This was truly a [strange|unique|special|fantastic|quite remarkable|truly fascinating|otherworldly|alien|foreboding|exquisite] land, and we were curious as to what wonders [awaited|were waiting to be discovered]."
"evt-sanity-positive-flavor-diary-1","I noticed $name [observing|watching] me [closely|icily|wistfully|with wanton eyes|in ways that one would show desire|with a smile on $his face|curiously|with intrigue|with envious eyes|with an odd expression|surreptitiously]."
"evt-sanity-positive-flavor-diary","[I enjoyed the warm night|I took great pleasure sitting by the crackling fire] and [used the idle time|took a moment|utilised the lull|got out my satchel kit] to record [the last few days|our recent adventures|the recent happenings|my personal thoughts|my experiences] in my [travel journal|diary|notebook|personal journal]."
"evt-sanity-positive-memory","It was a [starry|quiet|calm] night. For once I felt at ease with the [nature|world|wonders] surrounding me. I considered my old companion $name and wondered on the nature of $his fate. Why was $he gone? Would we meet again in this world or the next? Why was I still here?"
"evt-sanity-positive-missionary-1","$name [listened in silence|was overcome with emotion and began to weep|nodded approvingly], and afterwards $he seemed to have discovered [a new outlook on|a better understanding of|a new vigour for|a new perspective of] our venture."
"evt-sanity-positive-missionary","While we were [resting|sitting] around the campfire, $name [stood|stepped forward|rose boldly|jumped up] and gave a [talk|speech|sermon] regarding fate's hand in bringing us together to experience these majestic marvels."
"evt-sanity-positive-native-1","Before we called it a night $name stood by the campfire and prayed for us."
"evt-sanity-positive-native","$name started singing [a strange song|in a foreign tongue]. While the melody was initially a little difficult to follow, we soon simmered down and looked upon the [fire|starry sky|blackest night] as the singing soothed our minds."
"evt-sanity-positive-nativeScout-1","$name [observed the situation with obvious distrust|muttered something, flashing a cold gaze towards the native]."
"evt-sanity-positive-nativeScout","[$name had been scouring the area|$name had been scouting the area]. [Upon $his return $he described her findings of this area|As $he returned $he told us that $he had been here before], [and marked a few spots on our map|and indicated some favourable locations on our map|and helped us improve our map]."
"evt-sanity-positive-nativeShaman","While $name [walked around our campsite to bless it|did a ritualistic dance to bless our next day] $he incidentally discovered precious mushrooms that $he shared with me."
"evt-sanity-positive-nativeWarrior-1","$name was excited about preparing the new food forthwith."
"evt-sanity-positive-nativeWarrior","$name explored the [area around our|vicinity of our] camp. $He came back some hours later with [an arrogant smirk|a happy smile|a proud expression] on $his face. In $his hands $he held the [bloody|gorged] meat from some [poor|unfortunate] animal. I was unable to tell which animal the meat was from, but it was probably better to plead ignorance."
"evt-sanity-positive-playing","[It was a fine night|The night was veritably anodyne|The group was in a fairly good state of mind]. $name [seemed to enjoy themselves|had a pleasant time|shared a personal moment|laughed and joked|were seemingly relaxed] as they sat [by the fire|on a supply crate|on the ground|on a large stone] and [played cards as comrades|sung a hearty song|regaled us with a tall tale|played chess|played a dice game|discussed poetry|played a few rounds of rock, paper, scissors|passed the time over backgammon|played a round of halma]."
"evt-sanity-positive-sailor","While we were sitting around the campfire, $name revealed two bottles of whisky $he had secreted away. I rather did not want to know where $he had hidden them thus far."
"evt-sanity-positive-soldierBritish","$name strutted up to me [whistling a cheerful tune|with a broad smile on his face|with good tidings]. Scrutinising our inventory $he had found some [old|reserve] ammo that we had somehow misplaced."
"evt-sanity-positive-trader","$name told me that a fellow had advised $him about a trader that was travelling these lands. If we made haste, we might be able to trade for some valuable goods."
"evt-sanity-positive-translator-action-1","Go to sleep"
"evt-sanity-positive-translator-action","Stay awake longer and learn more"
"evt-sanity-positive-translator-no","I had learned enough for today. We [finally|promptly] went to sleep as we would have another [arduous|long] day ahead of us tomorrow."
"evt-sanity-positive-translator-yes","I stayed up [much longer than usual|late into the night] and [wrote down|memorised] as many words as I could. When we finally [agreed|decided|chose] to sleep, I [already knew that I would be tired the next day|could already see the sun rising on the horizon]."
"evt-sanity-positive-translator","$name came to me and asked about the meaning of some words that $he had heard me using. We proceeded to exchange a wealth of language. It was a splendidly emergent moment of camaraderie, only cut short by the late hour."
"evt-sanity-return-angryLeave-1","I [happily welcomed $his return|gladly accepted $his change of heart|was happy to have $him at my side again]. [In these lands truly anything could happen|I had ceased trying to anticipate such behaviour|I wondered how $he had followed us]."
"evt-sanity-return-angryLeave-no","I could not trust $him, and with my weapon drawn, I made $him back off. $He looked sad."
"evt-sanity-return-angryLeave","[All of a sudden $name showed up again today|Without warning, $name returned to us as if naught had occurred in the interim|I was surprised to see $name approaching our location today]. [I thought I would have seen the last of $him as $he left us sometime ago|Not too long ago $he willingly left our trek|The last time I saw $him $he had not been of sound mind]. [Apparently $he had come to $his senses|After spending a while out there alone $he realised where $his bread was buttered|I could only imagine what happened to $him out there, all alone, but $he had obviously reconsidered] and [pleaded with me to take $him with us|was more than motivated to join our cause once more|promised to not cause any more fuss]."
"evt-sanity-return-imaginary-1","I welcomed $name to the trek, glad to have a human companion once more. Perchance this venture would succeed [in the end|after all]. $He did not have much, but $he shared $his remaining goods with me."
"evt-sanity-return-imaginary-2","Something [was irregular|did not feel right|made me hesitate]. I could not trust this person, and with weapons drawn I forced $him to step away. [After a few moments I began to wonder if I'd imagined the whole incident.|I could not help but think that the whole affair was a fabrication of my mind.]"
"evt-sanity-return-imaginary-action-1","Send away"
"evt-sanity-return-imaginary-action","Welcome $name"
"evt-sanity-return-imaginary","[I longed for human interaction|I felt like the loneliest person under the night sky|Tonight the sky appeared like a black shroud, ready to consume me completely]. [Suddenly|I woke up when] a hand touched me on the shoulder. I [quickly drew my weapon|turned around] and saw the [smiling|smirking] face of $name."
"evt-sanity-timAlone","$name sat by the fire, [absorbed in thoughts|weeping silently], while he was [tenderly|affectionately] caressing an old dog collar. There was [nothing|naught|not a thing|absolutely nothing] [to say|I could do to make him feel better|as sad as feeling alone in this world]."
"evt-sanity-vulture-1","I carefully took aim and, with a well-placed shot, brought down the vulture. It fell to the ground [a hundred yards away|in an awkward heap|with a dull thud]. $name was evidently relieved."
"evt-sanity-vulture-2","I selected a marked bullet to take the vulture down with a [well-placed|prime|sure-eyed|precise] shot. It fell to the ground [a hundred yards away|with a dull thud]. $Name was as shocked as $he was relieved."
"evt-sanity-vulture-3","I tried to talk sense into $name but $he [would not calm down|just quoted more superstitious nonsense|would not listen] and [spoiled|deflated|diminished|ruined] the [teams pluck|mood] for the rest of the evening."
"evt-sanity-vulture-action-1","Shoot it down with marked bullet"
"evt-sanity-vulture-action","Shoot it down"
"evt-sanity-vulture","There was [turmoil|discontent] in the group. $name pointed at a vulture that was [circling above us|flying overhead]. According to $him, this was a bad omen for our venture."
"evt-searchArea-action","Search area"
"evt-searchArea","[I was confident we would find something valuable here|I was certain there were riches to be found here|This place surely retained some trinkets of worth|My instinct said we would find something of value here]. [We spread out and searched the area|I instructed the people to form small teams and investigate the surroundings|We formed small teams and scoured the place]."
"evt-shamanHut-cleanse-action","Cleanse $name"
"evt-shamanHut-cleanse-trade-action","Ask for cleansing"
"evt-shamanHut-cleanse-trade-deal","The shaman [quickly grabbed|snatched] the offered goods and then [asked who he should treat|beckoned the afflicted to lie on the ground before him]."
"evt-shamanHut-cleanse-trade","The shaman was willing to offer his services, but demanded remuneration up front. He promised that after his ritual the patient would be cured of all [manner|types|sorts|kinds] of mental [disorders|demons]."
"evt-shamanHut-cleanse","The shaman began [chanting|singing|dancing around in a circle]. He seemed to be in commune with [the gods|the other side|an unknown deity|the spirits]. After a short while he calmed down and we helped $name to $his feet."
"evt-shamanHut-enter-action","Enter Hut"
"evt-shamanHut-enter","We entered [an unusual|a mysterious|a strange|a peculiar|an odd] looking hut. [The place smelled of old, dank wood|The interior was particularly musty|It was dark and damp inside], with all [manner|types|sorts|kinds] of dried herbs and other peculiar things hanging from the walls. A native _shaman_ approached us with [a wild-eyed|an absent] stare as he chewed on some leaves."
"evt-shamanHut-heal-infected-2","The shaman began a ritual in which he treated the wounds of $name. [A couple of beheaded mice later|After digesting what seemed to be a stew comprised of all kinds of bird parts] $name felt splendid."
"evt-shamanHut-heal-infected","The shaman shook his head when he looked at $name's wound. We would need to pay extra for ingredients capable of healing such an infection."
"evt-shamanHut-heal-injured","The shaman initiated a ritual in which he treated the wounds of $name. [A couple of beheaded chickens later|Half a dozen swallowed slugs later|After digesting what seemed to be a soup made of all kinds of insects parts] $he felt much better."
"evt-shamanHut-heal-trade-action","Ask for healing"
"evt-shamanHut-heal-trade-deal","The shaman [quickly grabbed|snatched] the offered goods and then [asked who he should treat|beckoned the injured towards him]."
"evt-shamanHut-heal-trade","The shaman was willing to offer his services, but demanded payment up front ."
"evt-shamanHut-trade-cancel","We did not come to an agreement with the shaman."
"evt-shamanHut-trade-deal","[After some negotiating we|It took some effort but after all we] [came to an agreement|made a deal] with the shaman."
"evt-shamanHut-trade","[Very slowly|Rather skittishly|As if time was moving slower for him], the shaman got out a [small crate|box|bag made of animal hide] and presented his wares."
"evt-ship-arrival","[I was finishing up my morning ablutions as|I was deeply absorbed in my studies about this area as|Early this morning|The journey across the ocean brought many wondrous sightings of marine life before|My thoughts were focussed on the forthcoming trek until|After an unexpectedly calm voyage|I dare not recount the trials and tribulations of the voyage, but thankfully|After weeks of travelling|After too many salty days at sea|After barely surviving one of the most monstrous thunderstorms I have ever witnessed on a ship|The open seas were glorious to sail upon, and I was somewhat sad when|After weeks of nasty food and seasickness|Another sea shanty and one might jump overboard, but thankfully|I had heard enough sea shanties to fashion my own opera several times over, so I was relieved when|Just as I thought we would never find a way through these waters|In the thick mist of a rainy morning] [we reached the land of our imminent adventure|we finally reached the shore of our expedition area|we arrived at our expedition area|one of the crew called land ahoy|a shoreline rose in the morning mist]. [The land lay open in front of us, like an invitation to an adventure|The foreign landscape beaconed us to explore|I was curious to discover what adventures were waiting for us here|We had arrived, and it was time to sally forth|I knew this place held something special for us]."
"evt-ship-beginExpedition-action","Begin Expedition"
"evt-ship-goHome-1","[There was nothing we could have done|There was only one solution|I had to come to terms with reality]. [We needed to leave as soon as possible|We were homeward bound|The time for our departure was nigh], [and I ordered the captain to prepare our vessel|so we secured our crates on the ship and set sail]. The unexplored shall remain so for today."
"evt-ship-goHome-action-1","Abort Expedition"
"evt-ship-goHome-action-2","Set Sail"
"evt-ship-goHome-action-3","Keep Exploring"
"evt-ship-goHome-action","Sail home"
"evt-ship-goHome-success-action","Sail home victoriously"
"evt-ship-goHome-success","[Our work was here was complete|Our expedition had been a true success|I had achieved everything I wanted here|Our triumph here was beyond our wildest imaginings|With all the compiled information on the Golden Pyramid my work here was done]. [In a glorious moment the ship left the shores|I took one last moment to glance at the explored lands|In a moment of silence I reflected on the losses we had endured for this brief moment of victory|I judged on what we had gained versus what we had lost|I remembered the great many things we had left behind in these cursed lands]. Our vessel set a course for [England|Britain|London|home]. [I could not wait to get back home and talk about what we had found here|I looked forward to sharing the tale of our adventure|I could not wait to read the story of our return in the newspaper|I knew my grandchildren would talk about this adventure long after I was gone]."
"evt-ship-goHome","[I had to ask myself again|I reflected on the values my father|I reflected on the values my parents|I recalled the teachings of my mother|I had to listen to my heart once more|I paused for a moment’s reflection]. [Did I come for this?|Did I really want to abort this expedition?]"
"evt-ship-headOutFirst","[I knew that a well-prepared trek was absolutely essential for a successful expedition|Careful preparation would be critical to our trek|Shrewd preparation was essential to our task|Wise provision was key to a prosperous journey|A lack of readiness and resources would doom the trek from the onset, which I would not permit|I had to carefully consider our options and be prepared for our forthcoming expedition]. However, [I was beginning to feel the urge to head out into the unknown|if the society statue was to be mine we needed to strike out in haste|I could not shake the feeling that the captain wanted me to leave post-haste|I had the feeling that the captain wished me to depart|I had to get moving to prevent my rivals attaining a noticeable head start in their expeditions]."
"evt-ship-leave-action","Go back to expedition"
"evt-ship-morning","[After days of resting we still enjoyed|As we prepared for departure I knew we would miss|As we packed up I once more enjoyed] the [ambience|fresh sea air|comfort|convenience] of [the ship|our boat|our vessel|staying aboard our boat]. Nevertheless, I [could not shake the feeling|was under the impression|more and more felt|noticed|felt|was beginning to feel] that [the captain wanted us to leave the ship|the captain was becoming annoyed by our prolonged stay|the captain was becoming irritated by our stopover]."
"evt-ship-refillWater-1","I made sure to pack some extra water rations from the [ship|vessel|boat]'s provisions."
"evt-ship-refillWater-first-1","I made sure to bring some additional water rations from our vessel’s stocks."
"evt-ship-refillWater-first","I was confident we already had packed sufficient water. Taking surplus water would surely overburden our expedition."
"evt-ship-refillWater","I was sure we had already packed enough water. Taking more would only add an unnecessary burden to our trek."
"evt-ship-return-action","Return to ship"
"evt-ship-return","[We returned to our ship|Our vessel was still off shore where we anchored it|The captain greeted me as we approached our ship this morning]. [Being here almost felt like the safety of home|Laying eyes on her again made me a little homesick|I paused to appreciate the beauty of our vessel|I felt homesick all of a sudden and wondered how much longer I would need to stay out here]."
"evt-ship-stash-first-1","I insisted we secure the best possible tools for the quest that faced us."
"evt-ship-stash-first-action","Access Ship Storage"
"evt-ship-stash-first-title","Ship Storage"
"evt-ship-stash-first","I really [wanted|wished|desired] to head out with suitable equipment."
"evt-shipwreck-enter","[Today we made a peculiar discovery|We found something of extraordinary interest|Today we made an fantastic discovery|We made an unusual discovery|We found something highly unusual]. [A decayed shipwreck laid in front of us|Before us laid a mysterious, almost completely destroyed shipwreck|We found the remains of an old boat|The remains of a decayed boat loomed in front of us]. [As far as I could tell it must have been some kind of pirate ship|It looked like an old pirate ship|It remained a mystery to me how it could have ended up in this place]. [It seemed to be stranded here for a long time|It must have been here for more than 100 years|Time had certainly taken its toll on the once majestic vessel|The rotten planks looked like they could collapse at any moment|It was a wonder that it hadn't collapsed yet]. I [tried|attempted|made an effort] to [identify|make out|discover|read|decipher] the name [but it was too rotten to decipher|but it was too old to read|but time had eaten away its identity|: Madinina|: The Allanson Rosalinda|: The HMS Beagle. How peculiar|: The Black Rock|: Whydah|: CSS Alabama|: Fancy|: Madame Destiny|: Adventure Galley|: Santa Maria|: HMS Terror]."
"evt-shrine-10","I could swear I heard the sound of rushing _water_ [underneath the ground|beneath our feet|below the earth here|under our very feet]."
"evt-shrine-11","A thick layer of _sand_ seemed to surround the structure."
"evt-shrine-12","The surface about the structure [gave off heat|emitted considerable warmth|felt hot to the touch]. It was still possible to walk there, but the potential source of this _heat_ was disconcerting."
"evt-shrine-13","_Celestial_ symbols of the sun, moon and stars were carved on the various surfaces of the structure."
"evt-shrine-2-action","Examine shrine"
"evt-shrine-2","[A large building loomed in front of us|We stood before a temple comprised of huge stones|A temple, long forgotten by mankind, stood bathed in light before us|The temple before us warranted both fear and respect|We arrived at a long forgotten shrine|We arrived at a majestic structure, seemingly a holy shrine to the inhabitants of the region]. [Its stone walls were covered with ornate engravings|All manner of plant life grew towards the sun|It was a bold testament to the power of its creators]. [Low hanging vines partially concealed the entrance that led within|Grand stairs led up to an enormous doorway|The portal that led inside emitted an eerie chill|A circle of dried up blood had been drawn around the whole structure as a warning for anybody that dared to enter]."
"evt-shrine-3","A shrine towered above us. [It was in terrible condition as the weather had been beating down on it for centuries|It looked as old as time itself|Time had taken its toll on the structure|Time had eroded what once had been a majestic sight]. [One would have to _climb up_ the face to reach the entrance|What remained of a _narrow staircase_ led to the only entrance|I could make out an entrance on an upper platform. We would have to _climb up_ the exterior walls in order to reach it]."
"evt-shrine-4","The access method to the shrine had collapsed and was [buried below|now beneath|now concealed by|sadly obstructed by] tons of immense stones. There was no way to explore it further."
"evt-shrine-5","The structure showed some [big|long] _cracks_, but it seemed [secure|safe] enough to explore."
"evt-shrine-6","Something seemed [strange|odd|weird|unsettling|unusual] about this place. I could not help but notice that the _shadows_ seemed to [be longer and darker than usual|undulate unnaturally|shift unusually]."
"evt-shrine-7","There were some _white_ marks drawn around the entry portal."
"evt-shrine-8","Numerous [animal|non-human|wildlife] _tracks_ were visible around the structure. It was possible that it was used as a breeding ground by a species."
