"@authors","Iris Schäfer, Dennis Kogel, Mascha Camino, Maschinen-Mensch"
"evt-sanity-paranoid-racist","[Es ereignete sich ein Vorfall mit $name|$name verlor die Fassung|$name begann, sich eigenartig zu verhalten|$name begann, die Gruppe zu stören]."
"evt-sanity-paranoid-rope-1","Wir rangen $name zu Boden und konnten $ihn nur unter großen Anstrengungen in Schach halten."
"evt-sanity-paranoid-rope-2","Wir rangen $name zu Boden und mussten Gewalt anwenden, um $ihn unter Kontrolle zu halten."
"evt-sanity-paranoid-rope-3","$name hatte Pech und musste ein Stück [$seines Beins|$seines Arms|$seiner Hand|aus $seinem Hals|Haut] einbüßen."
"evt-sanity-paranoid-rope-4","Zum Glück hatten wir ein Seil zur Hand, um $name festzubinden, bevor noch jemand verletzt wurde. [$name entschuldigte sich überschwänglich und sagte, $er habe keinerlei Erinnerungen an den Vorfall|$name murmelte etwas Unverständliches vor sich hin und weinte|$name behauptete, im Schlaf gehandelt zu haben und sich an keinen Kampf erinnern zu können]."
"evt-sanity-paranoid-rope-action-1","$name fesseln"
"evt-sanity-paranoid-rope-action","$name niederringen"
"evt-sanity-paranoid-rope","In dieser Nacht wurden wir durch einen plötzlichen Tumult aufgeschreckt und sahen, wie $name ein weiteres Expeditionsmitglied zu erwürgen drohte."
"evt-sanity-paranoid","[Es gab einen Zwischenfall mit $name|$name verlor die Fassung|$name begann, sich recht eigenartig zu verhalten|$name schreckte die Gruppe auf]. [$Er war sehr aufgebracht und überzeugt, dass die anderen sich gegen $ihn verschworen hatten|$Er war verängstigt und bestand darauf, dass er gesehen hatte, wie sich etwas in den Schatten bewegte|$Er zuckte zusammen und begann, lauthals zu schreien, jemand habe seine Rationen vergiftet|$Er brabbelte fortlaufend etwas davon, dass $er überwacht werden würde, bis er schließlich wie am Spieß zu schreien begann]. [Ich konnte $ihn schließlich beruhigen|Es gelang mir, $ihm gut zuzureden|Nach einer Weile konnte ich $ihn beruhigen], [doch die ganze Situation war sehr stressig gewesen|doch die Stimmung war verdorben und die ganze Gruppe sehr nervös]."
"evt-sanity-positive-acknowledge","$name [kam zu mir und setzte sich neben mich ans Feuer|trat an mich heran]. $Er erzählte mir[, wie sehr $er es genoss, Teil unserer Expedition zu sein| von $seinen Erfahrungen der letzten Tage] und [versicherte mir|versprach|schwor], dass $er [mir weiterhin folgen würde|an meiner Seite stehen würde|meine Entscheidungen unterstützen würde], [ganz gleich, was geschehen würde|komme, was wolle|was auch immer die kommenden Tage für uns bereithalten mochten]."
"evt-sanity-positive-animalHandler-1","$name freute sich über die Aufmerksamkeit."
"evt-sanity-positive-animalHandler","Ich konnte sehen, dass $name [Tiere wirklich liebte|sich wirklich um die Tiere sorgte|wahrlich ein Gespür für Tiere besaß|von Tieren wirklich fasziniert zu sein schien]. $Er [wirkte so ruhig|wirkte so friedlich|schien eins mit ihnen zu sein|strahlte tiefe Zufriedenheit aus|wirkte so glücklich], wann immer $er [einem Tier einen neuen Trick beibringen konnte|ein Tier pflegen konnte|sich um die Zufriedenheit eines Tieres vergewisserte|ein Tier streichelte]."
"evt-sanity-positive-cook","$name tischte uns etwas ganz Besonderes auf. [Als Testament an $seine Improvisationsgabe hatte $er|$Er hatte sich an der Natur bedient und] allerhand Kräuter gesammelt und daraus eine der ungewöhnlichsten und [köstlichsten|ausgezeichneten] Suppen gezaubert, die ich je gekostet hatte. Diese Nacht schlief ich besser als in langer, langer Zeit. [Allerdings|Doch leider|Zu meinem Bedauern] konnte $er sich nicht daran erinnern, welche Kräuter $er für die Suppe verwendet hatte."
"evt-sanity-positive-fame-stars-1","$name [schüttelte den Kopf ob meines seltsamen Verhaltens|imitierte mein Verhalten, ob zum Spaß oder als Zeichen von Respekt vermochte ich nicht zu sagen|nickte anerkennend und zeigte auf einige Sterne und sagte mir ihre Namen]."
"evt-sanity-positive-fame-stars-2","$name äußerte $sein Missfallen über meine Handlungen und warnte mich vor der Arroganz des Menschen, Dinge zu studieren, die lieber unerforscht bleiben sollten."
"evt-sanity-positive-fame-stars","Anstatt zu schlafen, verfolgte ich die Position der Sterne im Nachthimmel. Ich bemerkte [einen besonders hellen Stern|ein mir völlig fremdes Sternbild|eine besonders hervorstechende Sternenkonstellation|ein interessantes Muster|eine neue Konstellation]. Ich war mir sicher, dass diese Beobachtungen jemandem in der westlichen Welt eine große Hilfe sein könnten."
"evt-sanity-positive-flavor-camp-1","$name [löste sich von der Gruppe und aß alleine|ließ sich weitab vom Lagerfeuer und dem Rest der Gruppe nieder|kanzelte sich von dem Rest der Gruppe ab|suchte sich einen ruhigen Platz, weitab vom Team]. [$Er schien über irgendetwas erbost zu sein|$Er murmelte griesgrämig vor sich hin|$Er schien eindeutig neben sich zu stehen]."
"evt-sanity-positive-flavor-camp-2","$name [blickte in den Nachthimmel hinauf|murmelte etwas Unverständliches, den Kopf gen Himmel gereckt|schien tief in Gedanken versunken]."
"evt-sanity-positive-flavor-camp-3","[$name betete leiste|Ich hörte, wie $name ein Gebet für das Wohl der Expedition sprach|Bevor wir uns schlafen legten, stellte sich $name ans Feuer und betete für unser Wohlergehen]."
"evt-sanity-positive-flavor-camp-4","$name [war sichtlich veränstigt und kauerte sich nah ans Feuer|blickte mit weitaufgerissenen, sorgenvollen Augen um sich, als erwartete $er, dass jeden Augenblick ein wildes Tier aus den Büschen hervorstürzen könnte|schien seltsam aufgebracht zu sein]."
"evt-sanity-positive-flavor-camp-5","$name [reinigte seine Waffen und Ausrüstung|stand etwas abseits vom Lagerfeuer und blickte in die uns umgebende Dunkelheit|patrouillierte die Umgebung mit gezogener Waffe]."
"evt-sanity-positive-flavor-camp","Dies war wahrlich ein [eigenartiges|einzigartiges|besonderes] Land und wir waren erpicht darauf zu sehen, [was uns erwartete|welche Wunder es für uns bereithielt]."
"evt-sanity-positive-flavor-diary-1","Ich bemerkte, wie $name mich [mit einem Lächeln auf den Lippen|neugierig|heimlich] [beobachtete|betrachtete]."
"evt-sanity-positive-flavor-diary","[Ich genoss die warme Nacht|Ich genoss es, am prasselnden Feuer zu sitzen,] und [nutzte die Zeit|nahm mir die Zeit|nutze den ruhigen Moment|holte meine persönlichen Sachen hervor|dachte darüber nach, was wir erlebt hatten], um [die letzten Tage|unsere neuesten Abenteuer|die letzten Ereignisse|meine Gedanken|meine Erfahrungen] in meinem Reisetagebuch niederzuschreiben."
"evt-sanity-positive-memory","Es war eine [sternenklare|ruhige|stille] Nacht. Ich fühlte mich im Einklang mit [der Natur, die mich umgab|der Welt, die mich umgab|den Wundern, die mich umgaben]. Ich dachte an {meinen alten Begleiter|meine alte Begleiterin} $name und sann über $sein Schicksal nach. Warum war $er fort? Würden wir uns wiedersehen, in dieser Welt oder der nächsten? Warum war ich immer noch hier?"
"evt-sanity-positive-missionary-1","$name [lauschte der Predigt schweigend|war so ergriffen, dass $er weinen musste|nickte anerkennend] und schien infolgedessen [eine neue Sicht auf unser Unterfangen gewonnen zu haben|ein neues Verständnis für unsere Mission erlangt zu haben|der Expedition mit neuem Elan zu begegnen|unsere Expedition aus einer neuen Perspektive zu betrachten]."
"evt-sanity-positive-missionary","Als wir [uns am Lagerfeuer ausruhten|am Feuer saßen], [stand $name plötzlich auf|trat $name vor|erhob sich $name|sprang $name plötzlich auf] und hielt [eine flammende Rede|eine improvisierte Predigt|eine begeisterte Predigt] darüber, dass uns Gottes Wille hier zusammengeführt hatte, um dieser Wunder Zeuge zu werden."
"evt-sanity-positive-native-1","Bevor wir uns für die Nacht zurückzogen, stellte sich $name ans Feuer und betete für uns."
"evt-sanity-positive-native","$name begann, [ein eigenartiges Lied|in einer fremden Sprache] zu singen. Auch wenn es mir zunächst schwerfiel, der Melodie zu folgen, hatte sie mich bald in ihren Bann gezogen, während ich [das Feuer|den Sternenhimmel|die Dunkelheit um mich herum] betrachtete."
"evt-sanity-positive-nativeScout-1","$name [verfolgte den Austausch mit offensichtlichem Misstrauen|murmelte etwas vor sich hin und begutachtete $ihn mit einem kühlen Blick]."
"evt-sanity-positive-nativeScout","$name hatte die Gegend [ausgekundschaftet|ausgespäht]. [Als $er zurückkehrte, beschrieb $er uns, was $er vorgefunden hatte|Als $er zurückkehrte, erklärte $er, bereits früher einmal hiergewesen zu sein], [und markierte ein paar Orte auf unserer Karte|und markierte ein paar interessante Stellen auf unserer Karte|half uns, die Karte zu verbessern]."
"evt-sanity-positive-nativeShaman","Während $name [unser Lager segnete|einen rituellen Tanz aufführte, um unsere Expedition zu segnen], entdeckte $er rein zufällig einige kostbare Pilze, die $er gerne mit mir teilte."
"evt-sanity-positive-nativeWarrior-1","$name zauberte unverzüglich eine köstliche Mahlzeit aus dem mitgebrachten Fleisch."
"evt-sanity-positive-nativeWarrior","$name erkundete [die Gegend um unser Lager herum|die Umgebung]. Ein paar Stunden später kehrte $er mit [einem hochmütigen Lächeln|einem freudigen Gesichtsausdruck|großem Stolz] zurück. In den Händen hielt $er das [blutige|frische] Fleisch eines [unglücklichen|erlegten] Tieres. Ich war mir nicht sicher, von welchem Tier das Fleisch stammte, doch vermutlich war besser, es nicht zu wissen."
"evt-sanity-positive-playing","[Es war eine schöne Nacht|Die Nacht war wahrlich bezaubernd|Unsere Gruppe befand sich in heiterer Stimmung]. $name [schienen sich besser kennenzulernen|teilten einen persönlichen Moment|lachten und unterhielten sich mit allerlei Witzen], während sie [am Feuer|auf einer unserer Vorratskisten|auf dem Boden|auf einem großen Felsen] saßen und [Karten spielten|ein fröhliches Lied trällerten|einen Seemannsgarn nach dem anderen auftischten|Schach spielten|ein Würfelspiel spielten|über die hohe Kunst der Dichtung sprachen|den Abend mit einem Spiel Backgammon verbrachten|sich an einer Runde Halma versuchten]."
"evt-sanity-positive-sailor","Als wir am Lagerfeuer saßen, förderte $name zwei Flaschen Whiskey zutage, die $er für die Gelegenheit aufgehoben hatte. Ich wollte gar nicht wissen, wo $er sie bis zu diesem Zeitpunkt verborgen hatte."
"evt-sanity-positive-soldierBritish","$name kam [unter fröhlichem Pfeifen|mit einem breiten Lächeln auf dem Gesicht|mit guten Nachrichten] auf mich zu. Als $er unser Inventar überprüft hatte, hatte $er [alte|zusätzliche] Munition gefunden, die wir wohl irgendwie verlegt hatten."
"evt-sanity-positive-trader","$name sagte mir, dass $er von einem Händler erfahren hatte, der in diesem Gebiet unterwegs war. Wenn wir uns beeilten, könnten wir womöglich ein paar wertvolle Güter erwerben."
"evt-sanity-positive-translator-action-1","Schlafen gehen"
"evt-sanity-positive-translator-action","Länger wach bleiben und mehr erfahren"
"evt-sanity-positive-translator-no","Ich hatte für heute genug gelernt. Wir legten uns [endlich|unverzüglich] schlafen, da uns am nächsten Morgen ein weiterer [anstrengender|langer] Marsch erwartete."
"evt-sanity-positive-translator-yes","Ich blieb [viel länger auf als gewöhnlich|bis spät in die Nacht auf] und [schrieb so viele Worte auf|prägte mir so viele Worte ein], wie ich konnte. Als wir uns endlich schlafen legten, [wusste ich bereits, dass ich am nächsten Morgen todmüde sein würde|konnte ich bereits die Sonne am Horizont heraufziehen sehen]."
"evt-sanity-positive-translator","$name trat an mich heran und fragte mich nach der Bedeutung einiger Worte, die $er aus meinem Munde gehört hatte. Wir begannen, unser jeweiliges Sprachwissen auszutauschen. Es war ein wundervoller Moment der Kameraderie, der erst ein Ende nahm, als es Zeit war, uns schlafen zu legen."
"evt-sanity-return-angryLeave-1","Ich [hieß $ihn mit offenen Armen willkommen|war erleichtert ob dieses Sinneswandels|ich war froh, $ihn wieder an meiner Seite zu sehen]. [In diesem Land war wirklich alles möglich|Ich hatte aufgehört zu versuchen, das Verhalten meiner Begleiter zu verstehen|Ich fragte mich, wie $er uns gefunden hatte]."
"evt-sanity-return-angryLeave-no","Ich konnte $ihm nicht trauen und zwang $ihn mit gezückter Waffe zum Rückzug. $Er schien darüber betrübt zu sein."
"evt-sanity-return-angryLeave","[Plötzlich stand $name vor mir|$name war zurückgekehrt, als sei nichts vorgefallen|Ich war überrascht zu sehen, dass $name sich meinem Nachtlager näherte]. [Ich dachte, ich hätte $ihn zum letzten Mal gesehen, als $er uns vor einiger Zeit verlassen hatte|Vor nicht zu langer Zeit hatte $er freiwillig die Expedition verlassen|Das letzte Mal, dass ich $ihn gesehen hatte, war $er völlig außer sich gewesen]. [Anscheinend hatte $er sich besonnen|Nachdem $er eine Weile alleine in der Wildnis verbracht hatte, hatte er begriffen, wer sich um $sein Überleben gekümmert hatte|Ich konnte mir nicht vorstellen, was $er alleine dort draußen erlebt hatte, aber offensichtlich hatte es $ihn bewogen, sich zu besinnen]. $Er [bat mich, $ihn wieder aufzunehmen|war wild entschlossen, sich unserem Unterfangen erneut anzuschließen|versprach, mir keine Probleme mehr zu bereiten]."
"evt-sanity-return-imaginary-1","Ich begrüßte $name mit offenen Armen und war froh, wieder menschliche Begleitung zu haben. Womöglich würde mein Unterfangen [ja doch noch|letztendlich doch] gelingen. $Er besaß nicht viel, aber $er teilte $sein verbleibendes Hab und Gut mit mir."
"evt-sanity-return-imaginary-2","Irgendetwas [war hier eigenartig|stimmte nicht|ließ mich zögern]. Ich konnte dieser Person nicht trauen und mit gezogener Waffe zwang ich $ihn, zurückzugehen. [Nach ein paar Minuten fragte ich mich, ob ich mir den gesamten Zwischenfall nicht eingebildet hatte.|Ich kam nicht umhin, mich zu fragen, ob das gesamte Ereignis meiner Fantasie entsprungen war.]"
"evt-sanity-return-imaginary-action-1","Fortschicken"
"evt-sanity-return-imaginary-action","$name willkommen heißen"
"evt-sanity-return-imaginary","[Ich sehnte mich nach menschlicher Interaktion|Ich fühlte mich wie der einsamste Mensch unter dem Firmament|In dieser Nacht schien mir der Himmel wie ein gewaltiges Leichentuch, das im Begriff war, mich für immer unter sich zu begraben]. [Ich war ganz in Gedanken versunken|Ich schreckte plötzlich auf], als mir eine Hand auf die Schulter tippte. Ich [zog rasch meine Waffe|drehte mich um] und sah das [lächelnde|selbstsichere] Gesicht von $name."
"evt-sanity-timAlone","$name saß am Feuer und [war tief in Gedanken versunken|weinte leise], während er mit den Fingern [zärtlich|liebevoll] über ein altes Hundehalsband fuhr. Es gab nichts, [was ich sagen konnte|was ich tun konnte, um ihn aufzumuntern|was mit dem Gefühl vergleichbar war, seinen besten Freund verloren zu haben]."
"evt-sanity-vulture-1","Ich zielte vorsichtig und brachte den Geier mit einem perfekt abgepassten Schuss zu Fall. Er prallte [wenige hundert Meter|in einem armseligen, kleinen Häufchen|mit einem dumpfen Geräusch] auf den Boden. $name war sichtbar erleichtert."
"evt-sanity-vulture-2","Ich wählte eine markierte Kugel aus, um den Geier mit einem gut abgepassten Schuss vom Himmel zu holen. Er fiel [in ein paar hundert Metern Entfernung|mit einem dumpfen Schlag] zu Boden. $name schien zu gleichen Teilen schockiert und erleichtert."
"evt-sanity-vulture-3","Ich versuchte, $name gut zuzureden, doch $er [wollte sich nicht beruhigen|gab nur mehr abergläubisches Geschwätz von sich|wollte nicht hören] und [verdarb|ruinierte] die Stimmung in unserem Lager."
"evt-sanity-vulture-action-1","Mit markierter Kugel abschießen"
"evt-sanity-vulture-action","Abschießen"
"evt-sanity-vulture","In der Gruppe brach [Unruhe|Chaos] aus. $name zeigte auf einen Geier, der [über uns seine Kreise drehte|über uns hinweg flog]. $Er war der Meinung, dass dies ein schlechtes Omen für unsere Expedition sei."
"evt-searchArea-action","Gebiet durchsuchen"
"evt-searchArea","[Ich war überzeugt, wir würden hier etwas Wertvolles finden|Ich war mir sicher, dass hier Reichtümer verborgen sein würden|Dieser Ort würde mit Sicherheit einige wertvolle Gegenstände zutage fördern|Mein Instinkt sagte mir, dass wir hier etwas Wertvolles entdecken würden]. [Wir teilten uns auf und durchsuchten das Gebiet|Ich wies meine Begleiter an, Gruppen zu bilden und die Umgebung zu erkunden|Wir bildeten kleine Gruppen und durchkämmten die Umgebung]."
"evt-shamanHut-cleanse-action","$name reinwaschen"
"evt-shamanHut-cleanse-trade-action","Um ein Seelenritual bitten"
"evt-shamanHut-cleanse-trade-deal","Der Schamane [griff sich schnell|schnappte sich] die dargebotenen Güter und [fragte dann, wen er behandeln sollte|winkte anschließend unser verstörtes Expeditionsmitglied zu sich]."
"evt-shamanHut-cleanse-trade","Der Schamane war bereit, uns seine Dienste zur Verfügung zu stellen, doch verlangte, dass wir ihn im Voraus bezahlten. Er versprach, dass sein Patient nach dem Ritual von jeglichen [Krankheiten des Geistes|Dämonen] befreit sein würde."
"evt-shamanHut-cleanse","Der Schamane begann, [in fremden Zungen zu sprechen|zu singen|im Kreis zu tanzen]. Er schien mit [den Göttern|der anderen Seite|einer unbekannten Gottheit|den Geistern dieser Welt] in Verbindung zu stehen. Als er kurze Zeit darauf wieder zur Ruhe gekommen war, halfen wir $name auf die Beine."
"evt-shamanHut-enter-action","Hütte betreten"
"evt-shamanHut-enter","Wir betraten eine geheimnisvolle, kleine Hütte. [Der Geruch von altem, feuchten Holz hing in der Luft|Im Innern erwartete uns ein modriger Geruch|In ihrem Innern war es dunkel und feucht] und allerhand getrocknete Kräuter und andere wunderliche Dinge hingen an den Wänden. Ein einheimischer _Schamane_ näherte sich uns mit abwesendem Blick und kaute auf einigen Blättern herum."
"evt-shamanHut-heal-infected-2","Der Schamane begann mit einem Ritual, um die Wunden von $name zu heilen. [Mehrere geköpfte Mäuse später|Nachdem $er einen Eintopf verspeist hatte, der aus allen möglichen Teilen diverser Kleinvögel zu bestehen schien,] fühlte $name sich wie ausgewechselt."
"evt-shamanHut-heal-infected","Der Schamane schüttelte den Kopf, als $er sich die Wunde von $name ansah. Um eine derart entzündete Wunde zu heilen, müssten wir tiefer in die Tasche greifen."
"evt-shamanHut-heal-injured","Der Schamane begann mit einem Ritual, um die Wunden von $name zu heilen. [Mehrere geköpfte Hühner später|Ein halbes Dutzend verschluckte Schnecken später|Nachdem $er eine Suppe verspeist hatte, die aus Insekten aller Art zu bestehen schien,] fühlte sich $name deutlich besser."
"evt-shamanHut-heal-trade-action","Um Heilung bitten"
"evt-shamanHut-heal-trade-deal","Der Schamane [griff sich schnell|schnappte sich] die dargebotenen Güter und [fragte dann, wen er behandeln sollte|winkte anschließend unser verwundetes Expeditionsmitglied zu sich]."
"evt-shamanHut-heal-trade","Der Schamane war bereit, uns seine Dienste zur Verfügung zu stellen, doch verlangte, dass wir ihn im Voraus bezahlten."
"evt-shamanHut-trade-cancel","Wir konnten uns nicht mit dem Schamanen einigen."
"evt-shamanHut-trade-deal","[Wir mussten einiges an Verhandlungsgeschick aufbringen|Es bedurfte einiges an Überzeugung], aber wir [konnten uns mit dem Schamanen einigen|konnten einen Handel mit dem Schamanen abschließen]."
"evt-shamanHut-trade","[Sehr langsam|Als würde die Zeit für ihn langsamer ablaufen,] holte der Schamane [eine kleine Kiste|eine kleine Truhe|eine aus Leder gefertigte Tasche] hervor und bot uns seine Waren feil."
"evt-ship-arrival","[Ich hatte gerade meine morgendliche Wäsche beendet, als|Ich war tief in meine Studien über das Ziel unserer Reise versunken, als|Es war noch früh am Morgen, als|Die Reise über den Ozean bescherte uns viele wundersame Begegnungen mit den Kreaturen der Tiefe, bevor|Meine Gedanken waren voll und ganz auf unsere bevorstehende Reise gerichtet, als|Wir hatten eine unerwartet ruhige Fahrt genossen, als|Wir waren unzähligen Gefahren und Herausforderungen begegnet, bis|Wir hatten Wochen auf hoher See verbracht, als|Ich war dem Anblick von Wasser bereits müde geworden, als|Wir waren eben erst einem der gewaltigsten Stürme, die ich je auf hoher See erlebt hatte, entronnen, als|Die Reise auf hoher See war ein reines Vergnügen gewesen und ich war ein bisschen betrübt, als|Wir mussten Wochen konstanter Übelkeit erdulden, bevor|Ich war bereit, beim nächsten Seemannslied von Bord zu springen, als|Ich hatte bereits genügend Seemannslieder gehört, um eine ganze Oper zu komponieren und war demzufolge sehr erleichtert, als|Ich war überzeugt, nie wieder festen Boden unter den Füßen zu haben, als|Es war ein verregneter Morgen, als] [wir die Stätte unseres nahenden Abenteuers erreichten|wir endlich das Ufer unseres Expeditionsgebiets erreichten|das Expeditionsgebiet in unser Sichtfeld rückte|einer der Matrosen mit einem Mal „Land ahoi“ rief|wir die Küste am Horizont erblickten]. [Unser Ziel lag erwartungsvoll vor uns|Die fremde Landschaft wartete nur darauf, erkundet zu werden|Ich konnte es kaum erwarten, herauszufinden, welche Abenteuer uns hier erwarten würden|Wir hatten unser Ziel erreicht und es war Zeit, die Expedition zu beginnen|Ich wusste, dass uns in diesem Land etwas ganz Besonderes erwarten würde]."
"evt-ship-beginExpedition-action","Expedition beginnen"
"evt-ship-goHome-1","[Es gab nichts, was ich hätte tun können|Es gab nur eine Lösung|Ich musste mich der Realität stellen]. [Wir mussten so schnell wie möglich abreisen|Die Zeit für unsere Abreise war gekommen][ und ich bat den Kapitän, unser Schiff bereitzumachen|, also verstauten wir unsere Kisten auf dem Schiff und stachen in See]. Die Wildnis sollte bis auf Weiteres unerschlossen bleiben."
"evt-ship-goHome-action-1","Expedition abbrechen"
"evt-ship-goHome-action-2","Segel setzen"
"evt-ship-goHome-action-3","Weiter erkunden"
"evt-ship-goHome-action","Heimsegeln"
"evt-ship-goHome-success-action","Siegreich heimsegeln"
"evt-ship-goHome-success","[Unsere Arbeit hier war getan|Unsere Expedition war ein voller Erfolg gewesen|Ich hatte alles erreicht, was ich mir vorgenommen hatte|Unser Triumph hatte meine kühnsten Vorstellungen übertroffen|Nachdem ich alle Informationen über die goldene Pyramide gesammelt hatte, war mein Werk hier getan]. [Es war ein glorreicher Moment, als das Schiff ablegte|Ich warf einen letzten Blick zurück auf das von mir erkundete Gebiet|In einem Moment der Stille, gedachte ich der Verluste, die wir für diesen Moment des Ruhms in Kauf nehmen mussten|Ich dachte an alles, was wir in diesem verfluchten Land zurücklassen mussten]. [Unser Schiff setzte Kurs auf Großbritannien|Ich konnte es nicht erwarten, heimzukehren und von meinen Entdeckungen zu berichten|Ich freute mich bereits darauf, von unseren Abenteuern berichten zu können|Ich konnte es nicht erwarten, in den Zeitungen von unserer Rückkehr zu lesen|Ich wusste, dass meine Enkel noch lange nach meinem Tod von diesem Abenteuer sprechen würden]."
"evt-ship-goHome","[Ich musste mir diese Entscheidung genau überlegen.|Ich dachte daran, was meine Eltern mir beigebracht hatten.|Ich ging noch ein letztes Mal in mich.|Ich hielt einen Moment inne.|War es das, wofür ich gekommen war?] Wollte ich die Expedition wirklich abbrechen?"
"evt-ship-headOutFirst","[Ich wusste, dass eine gute Planung für eine erfolgreiche Expedition unerlässlich war|Ich musste meine Optionen sorgfältig abwägen und mich für alle Eventualitäten der Expedition wappnen]. Doch [ich spürte auch das drängende Bedürfnis, mich in das große Unbekannte hinauszuwagen|wenn die Statue mir gehören sollte, würde ich mich bald auf den Weg machen müssen|ich konnte mich des Gefühls nicht verwehren, dass der Kapitän meine Abreise erwartete|ich musste mich auf den Weg machen, um zu verhindern, dass meine Rivalen mir zuvorkamen]."
"evt-ship-leave-action","Zurück zur Expedition"
"evt-ship-morning","[Nach Tagen der Ruhe genossen wir noch immer|Als unsere Abreise näherrückte, vermisste ich bereits|Als wir unsere Sachen zusammensuchten, genoss ich zum letzten Mal] [die Atmosphäre|die frische Meeresluft|den Komfort|den Luxus] [des Schiffs|unseres Schiffes|an Deck|auf dem Schiff]. Dennoch [konnte ich das Gefühl nicht loswerden|hatte ich den Eindruck|fühlte ich mehr und mehr|bemerkte ich|spürte ich|wurde mir zunehmend bewusst], dass [der Kapitän darauf wartete, dass wir das Schiff verließen|der Kapitän zunehmend von unserer fortwährenden Anwesenheit irritiert war|der Kapitän sich an unserer Anwesenheit störte]."
"evt-ship-refillWater-1","Ich sorgte dafür, dass wir zusätzliche Trinkwasserrationen aus den Schiffsvorräten mitnahmen."
"evt-ship-refillWater-first-1","Ich verteilte zusätzliche Wasserrationen aus den Schiffsvorräten auf meine Expeditionsmitglieder."
"evt-ship-refillWater-first","Ich war mir sicher, dass wir bereits genug Wasser mitgenommen hatten. Weitere Rationen würden die Expedition nur unnötig belasten."
"evt-ship-refillWater","Ich war mir sicher, dass wir bereits genug Wasser mitgenommen hatten. Weitere Rationen würden uns auf unserem Marsch nur unnötig behindern."
"evt-ship-return-action","Zum Schiff zurückkehren"
"evt-ship-return","[Wir kehrten auf unser Schiff zurück|Unser Schiff lag immer noch vor Anker|Der Kapitän begrüßte mich, als ich an jenem Morgen unser Schiff erreichte]. [Es fühlte sich fast wie ein Stück Heimat an|Mich ereilte ein Anflug von Heimweh, als ich die stattliche Flagge musterte|Ich hielt einen Moment inne, um die Schönheit unseres Schiffes zu würdigen|In einem plötzlichen Anflug von Heimweh fragte ich mich, wie lange wir noch hier draußen verweilen mussten]."
"evt-ship-stash-first-1","Ich bestand darauf, dass wir uns die bestmögliche Ausrüstung für unsere Mission zurechtlegten."
"evt-ship-stash-first-action","Auf den Lagerraum zugreifen"
"evt-ship-stash-first-title","Schiffsvorrat"
"evt-ship-stash-first","Ich wollte sichergehen, dass wir uns mit geeigneter Ausrüstung auf den Weg machten."
"evt-shipwreck-enter","[An diesem Tag machten wir eine interessante Entdeckung|Wir fanden etwas wahrlich Besonderes|Heute machten wir eine fantastische Entdeckung|Wir machten eine ungewöhnliche Entdeckung|Wir entdeckten etwas Eigenartiges]. [Vor uns lag ein vermodertes Schiffswrack|Vor uns lag ein geheimnisvolles, nahezu gänzlich zerstörtes Schiffswrack|Wir fanden die Überreste eines alten Schiffes|Die Überreste eines verwitterten Schiffes lagen vor uns]. [Soweit ich erkennen konnte, musste es einst eine Art Piratenschiff gewesen sein|Es sah aus wie ein altes Piratenschiff|Es war mir ein völliges Rätsel, wie es an diesen Ort gelangt sein könnte]. [Es schien schon vor sehr langer Zeit hier gestrandet zu sein|Es war mit Sicherheit mehr als hundert Jahre alt|Die Zeit hatte diesem einst majestätischen Schiff schwer zugesetzt|Die verfaulten Planken sahen aus, als könnten sie jeden Augenblick entzwei brechen|Es grenzte an ein Wunder, dass es noch nicht auseinandergefallen war]. Ich [versuchte|bemühte mich|machte mich daran], den Namen [zu identifizieren|sichtbar zu machen|leserlich zu machen|zu lesen|zu entziffern][, doch der Rumpf war bereits zu verfault|, doch die Schrift war bereits zu verwittert|, aber die Zeit hatte ihm seine Identität geraubt|: Madinina|: Die HMS Beagle. Wie eigenartig|: Die Schwarze Galeere|: Whydah|: CSS Alabama|: Fancy|: Madame Destiny|: Die Abenteuergaleere]."
"evt-shrine-10","Ich könnte schwören, dass ich von irgendwo unter der Erde das Geräusch fließenden _Wassers_ vernahm."
"evt-shrine-11","Eine feine Schicht aus _Sand_ umgab das Gedäude."
"evt-shrine-12","Das Fundament, auf dem das Gebäude errichtet war, fühlte sich eigenartig warm an. Es war noch möglich, darauf zu laufen, doch die Frage nach dem Ursprung dieser _Hitze_ beunruhigte mich."
"evt-shrine-13","Die Fassade war an verschiedenen Stellen mit Symbolen von _Sonne, Mond und Sternen_ verziert."
"evt-shrine-2-action","Schrein erkunden"
"evt-shrine-2","[Ein gewaltiges Gebäude thronte über uns|Wir standen vor einem aus mächtigem Naturstein errichten Tempel|Ein längst vergessener Schrein stand vor uns im Licht der Sonne|Der Schrein vor uns schien gleichermaßen Furcht und Respekt einzufordern|Wir erreichten einen längst vergessenen Schrein|Wir erreichten ein majestätisches Gebäude, das den Einwohnern dieser Region als heiliger Schrein zu dienen schien]. [Seine steinernen Mauern waren mit kunstvollen Gravuren verziert|Das Bauwerk war von dichtem Pflanzenwuchs umgeben|Das Bauwerk war ein Testament der Macht derer, die es errichtet hatten]. [Der Eingang war von Ranken und Blattwerk verhüllt|Eine mächtige Treppe führte zu einem gewaltigen Torbogen|Das Portal, das ins Innere führte, strahlte eine unheimliche Kälte aus|Ein Kreis aus getrocknetem Blut war um das Gebäude gezogen worden. Er schien uns wie eine Warnung, die ungebetene Besucher fernhalten sollte.]"
